frame,track_id,class_name,confidence,x1,y1,x2,y2,pixel_speed_px_per_frame
70,9,bus,0.423,182,101,311,196,5.003
71,1,bus,0.9281,1496,254,1887,943,3.913
71,2,car,0.6181,458,160,530,244,0.25
71,3,car,0.6127,488,132,552,178,0.354
71,6,car,0.4462,623,125,703,187,0.0
71,7,bus,0.7187,386,96,478,178,0.25
71,21,person,0.3394,1453,187,1483,267,0.0
71,5,bus,0.9268,5,296,542,1043,3.75
71,4,truck,0.2858,1080,30,1165,143,0.25
71,9,bus,0.29,174,100,300,196,6.342
72,1,bus,0.9222,1496,255,1889,949,3.913
72,2,car,0.6333,458,160,530,244,0.0
72,3,car,0.6377,488,132,552,179,0.25
72,6,car,0.4702,622,125,702,187,0.25
72,7,bus,0.7016,386,96,478,178,0.0
72,21,person,0.3214,1452,187,1482,267,0.0
72,5,bus,0.9226,9,295,542,1034,5.025
72,4,truck,0.2697,1081,30,1167,144,0.354
72,9,bus,0.3324,171,100,294,196,7.032
73,1,bus,0.9239,1497,255,1892,955,3.913
73,2,car,0.6205,458,160,530,244,0.0
73,3,car,0.6248,488,132,552,179,0.25
73,6,car,0.4661,623,125,703,187,0.0
73,7,bus,0.7314,386,96,478,178,0.25
73,21,person,0.4334,1452,185,1483,268,0.5
73,5,bus,0.9335,16,293,546,1026,5.852
73,4,truck,0.2765,1081,30,1167,144,0.5
73,9,bus,0.3943,170,100,288,195,10.012
74,1,bus,0.9196,1498,259,1894,962,4.138
74,2,car,0.5748,458,160,530,243,0.25
74,3,car,0.6008,487,131,552,178,0.25
74,6,car,0.5098,623,125,703,187,0.0
74,7,bus,0.732,386,96,478,178,0.0
74,21,person,0.3199,1452,184,1483,267,0.559
74,5,bus,0.9423,22,291,547,1017,6.047
74,4,truck,0.2779,1079,30,1164,143,0.25
74,9,bus,0.5686,171,100,284,193,4.776
75,1,bus,0.8942,1501,261,1899,969,4.809
75,2,car,0.5749,458,160,529,242,0.354
75,3,car,0.605,488,132,552,179,0.0
75,6,car,0.5343,623,125,702,186,0.354
75,7,bus,0.7637,386,96,478,178,0.0
75,21,person,0.3496,1452,184,1483,268,0.354
75,5,bus,0.9298,28,290,548,1009,6.25
75,4,truck,0.2948,1079,30,1164,143,0.25
75,9,bus,0.5726,171,100,284,194,2.512
76,1,bus,0.8871,1501,265,1901,976,5.031
76,2,car,0.598,458,160,529,242,0.354
76,3,car,0.5972,489,132,553,179,0.25
76,6,car,0.5215,623,125,702,186,0.25
76,7,bus,0.725,386,96,478,178,0.0
76,21,person,0.3243,1452,185,1482,268,0.25
76,5,bus,0.9089,34,288,550,1001,6.562
76,4,truck,0.305,1079,30,1164,143,0.791
76,9,bus,0.3265,173,100,287,196,0.5
77,1,bus,0.8914,1502,267,1906,982,5.368
77,2,car,0.6006,458,160,530,243,0.25
77,3,car,0.6025,489,132,552,179,0.0
77,6,car,0.4992,623,126,703,188,0.25
77,7,bus,0.7436,386,96,478,177,0.25
77,21,person,0.298,1453,185,1483,268,0.25
77,5,bus,0.9194,41,287,552,993,6.052
77,4,truck,0.2906,1080,30,1166,144,0.25
77,9,bus,0.373,172,100,284,196,0.354
78,1,bus,0.9137,1502,267,1909,988,4.809
78,2,car,0.5768,457,160,529,243,0.25
78,3,car,0.5951,488,132,552,179,0.354
78,6,car,0.5139,623,126,703,188,0.25
78,7,bus,0.7586,386,97,478,178,0.0
78,21,person,0.3246,1453,184,1483,268,0.354
78,5,bus,0.9433,47,285,554,985,6.21
78,4,truck,0.3289,1081,30,1167,144,0.791
78,9,bus,0.307,171,100,278,194,0.791
79,1,bus,0.9267,1502,269,1912,994,4.366
79,2,car,0.5794,457,160,529,243,0.0
79,3,car,0.6002,489,132,552,179,0.0
79,6,car,0.5279,623,126,703,188,0.559
79,7,bus,0.7539,386,96,478,178,0.0
79,21,person,0.2712,1453,184,1483,269,0.25
79,5,bus,0.9273,52,284,555,980,5.668
79,4,truck,0.3415,1080,30,1167,144,0.559
79,9,bus,0.5098,171,101,276,194,1.0
80,1,bus,0.9289,1501,271,1914,1000,4.039
80,2,car,0.5521,457,160,529,243,0.0
80,3,car,0.6263,490,132,553,178,0.0
80,6,car,0.5009,622,125,703,187,0.25
80,7,bus,0.7517,386,96,478,178,0.0
80,21,person,0.3343,1453,183,1483,268,0.354
80,5,bus,0.9318,58,282,556,971,5.858
80,4,truck,0.3579,1080,30,1167,145,0.559
80,9,bus,0.5536,171,101,275,195,1.75
80,40,bus,0.3384,1080,30,1163,143,0.0
81,1,bus,0.9267,1500,273,1916,1007,4.123
81,2,car,0.5693,457,160,530,243,0.25
81,3,car,0.6259,490,132,553,178,0.25
81,6,car,0.5062,622,125,703,188,0.354
81,7,bus,0.7702,386,96,478,178,0.25
81,21,person,0.3752,1453,182,1484,269,0.25
81,5,bus,0.9205,64,280,557,963,5.9
81,4,truck,0.3367,1080,29,1167,144,0.25
81,40,bus,0.3344,1080,30,1164,143,1.0
82,1,bus,0.914,1499,274,1919,1014,4.366
82,2,car,0.5976,457,161,529,244,0.25
82,3,car,0.6286,490,132,553,178,0.25
82,6,car,0.5091,622,124,703,187,0.559
82,7,bus,0.7795,386,97,478,178,0.0
82,21,person,0.3009,1453,183,1483,269,0.0
82,5,bus,0.9082,68,279,558,957,5.35
82,4,truck,0.3409,1080,29,1167,144,0.354
82,40,bus,0.3435,1080,30,1164,143,0.5
83,1,bus,0.9146,1497,276,1919,1027,5.006
83,2,car,0.583,458,161,530,243,0.354
83,3,car,0.6417,490,133,552,179,0.354
83,6,car,0.4848,621,124,702,187,0.707
83,7,bus,0.7624,386,97,478,178,0.0
83,21,person,0.3677,1452,184,1482,269,0.25
83,5,bus,0.8901,73,277,560,952,5.551
83,4,truck,0.3581,1080,30,1167,145,0.0
83,40,bus,0.3288,1080,31,1163,144,0.333
84,1,bus,0.9145,1496,277,1919,1035,5.25
84,2,car,0.5879,458,161,530,243,0.354
84,3,car,0.6334,490,133,552,179,0.25
84,6,car,0.4799,621,125,701,187,0.25
84,7,bus,0.7575,387,97,479,178,0.25
84,21,person,0.3394,1452,184,1482,269,0.354
84,5,bus,0.9279,80,277,562,946,5.13
84,4,truck,0.3418,1079,30,1166,145,0.25
84,40,bus,0.3346,1080,31,1163,144,0.25
85,1,bus,0.9212,1495,278,1919,1042,5.006
85,2,car,0.5665,458,162,530,244,0.559
85,3,car,0.6398,490,133,552,179,0.25
85,6,car,0.4721,621,125,701,187,0.25
85,7,bus,0.7935,387,97,479,178,0.25
85,21,person,0.3826,1452,184,1482,269,0.354
85,5,bus,0.9366,85,274,562,938,4.962
85,4,truck,0.3318,1079,30,1166,144,0.354
85,40,bus,0.3803,1080,31,1163,143,0.354
85,9,bus,0.3259,182,101,284,191,0.673
86,1,bus,0.9242,1491,280,1919,1052,5.59
86,2,car,0.5428,458,162,529,243,0.0
86,3,car,0.6297,490,132,552,178,0.0
86,6,car,0.4706,622,126,700,186,0.354
86,7,bus,0.774,387,97,478,178,0.0
86,21,person,0.3453,1452,185,1482,269,0.354
86,5,bus,0.9262,91,272,563,929,5.701
86,4,truck,0.3743,1079,30,1166,145,0.354
86,40,bus,0.3956,1080,30,1164,143,0.0
87,1,bus,0.9218,1494,281,1919,1055,4.279
87,2,car,0.5552,459,163,530,243,0.25
87,3,car,0.6263,490,133,552,179,0.0
87,6,car,0.4793,623,126,701,186,0.354
87,7,bus,0.7742,387,97,478,178,0.0
87,21,person,0.307,1452,184,1482,268,0.0
87,5,bus,0.9283,97,270,565,922,5.858
87,4,truck,0.3404,1078,30,1165,145,0.5
87,40,bus,0.3757,1080,30,1164,143,0.354
88,1,bus,0.891,1495,282,1919,1062,4.0
88,2,car,0.5441,459,163,530,244,0.25
88,3,car,0.6325,490,132,553,178,0.25
88,6,car,0.4757,623,126,700,185,0.25
88,7,bus,0.7366,387,97,478,177,0.25
88,21,person,0.3416,1451,184,1481,269,0.25
88,5,bus,0.9361,102,269,564,914,5.831
88,4,truck,0.3242,1079,30,1165,144,0.0
88,40,bus,0.3462,1079,31,1162,144,0.25
89,1,bus,0.9219,1494,284,1919,1069,4.008
89,2,car,0.5598,459,162,530,243,0.25
89,3,car,0.6255,490,133,552,179,0.0
89,6,car,0.4682,622,126,700,186,0.0
89,7,bus,0.8068,386,97,478,178,0.25
89,21,person,0.3375,1452,186,1482,269,0.25
89,5,bus,0.9386,104,268,562,908,5.148
89,4,truck,0.3227,1078,30,1165,145,0.25
89,40,bus,0.4025,1079,30,1163,143,0.25
90,1,bus,0.9061,1494,285,1919,1073,3.26
90,2,car,0.5452,458,162,529,243,0.0
90,3,car,0.606,490,133,552,179,0.25
90,6,car,0.4648,621,126,699,186,0.25
90,7,bus,0.7939,386,97,478,178,0.0
90,21,person,0.3154,1451,186,1481,270,0.354
90,5,bus,0.9405,108,268,561,901,4.366
90,4,truck,0.295,1079,29,1166,144,0.25
90,40,bus,0.3776,1079,30,1163,144,0.354
90,9,bus,0.4307,187,100,282,181,1.017
91,1,bus,0.9319,1495,287,1919,1073,3.01
91,2,car,0.5518,458,163,529,244,0.25
91,3,car,0.6025,490,133,551,179,0.25
91,6,car,0.4554,621,125,699,185,0.559
91,7,bus,0.82,386,97,478,179,0.25
91,21,person,0.3468,1451,187,1481,270,0.559
91,5,bus,0.9305,112,266,562,894,4.272
91,4,truck,0.2889,1079,29,1166,144,0.354
91,40,bus,0.3833,1079,30,1163,143,0.25
91,9,bus,0.2938,186,99,283,180,1.133
92,1,bus,0.9406,1495,288,1919,1072,2.0
92,2,car,0.5256,458,162,530,244,0.0
92,3,car,0.6043,490,133,552,179,0.25
92,6,car,0.4794,620,125,699,185,0.5
92,7,bus,0.806,386,97,478,179,0.25
92,21,person,0.4106,1452,187,1482,270,0.559
92,5,bus,0.9264,116,263,563,889,4.039
92,4,truck,0.32,1079,29,1167,145,0.25
92,40,bus,0.4932,1080,30,1165,144,0.5
92,9,bus,0.3104,182,99,280,179,1.003
93,1,bus,0.9163,1496,289,1919,1070,0.791
93,2,car,0.5538,458,163,529,244,0.354
93,3,car,0.5988,490,133,552,179,0.0
93,6,car,0.4792,620,125,699,185,0.559
93,7,bus,0.7887,386,97,479,179,0.25
93,21,person,0.3505,1453,187,1483,270,0.354
93,5,bus,0.9199,122,262,566,885,4.65
93,4,truck,0.3347,1079,29,1167,145,0.5
93,40,bus,0.526,1080,29,1165,144,0.25
94,1,bus,0.9191,1495,289,1919,1070,0.25
94,2,car,0.5468,458,163,530,245,0.559
94,3,car,0.6055,490,133,552,179,0.0
94,6,car,0.4771,619,125,698,185,0.559
94,7,bus,0.8041,386,97,478,179,0.25
94,21,person,0.3536,1452,187,1482,270,0.25
94,5,bus,0.92,125,261,565,880,4.451
94,4,truck,0.3082,1079,29,1167,145,0.354
94,40,bus,0.4778,1080,29,1165,143,0.354
94,9,bus,0.4754,177,99,279,182,0.868
95,1,bus,0.9447,1496,290,1919,1071,0.0
95,2,car,0.5362,458,163,529,244,0.0
95,3,car,0.5869,490,133,553,180,0.25
95,6,car,0.4818,619,126,698,185,0.5
95,7,bus,0.7876,386,97,478,179,0.0
95,21,person,0.3776,1452,187,1482,270,0.25
95,5,bus,0.9233,133,258,570,875,4.95
95,4,bus,0.6294,1079,29,1166,144,0.0
95,56,car,0.3283,1022,71,1072,102,0.0
95,9,bus,0.4454,175,101,277,184,1.649
96,1,bus,0.9246,1497,291,1919,1071,0.354
96,2,car,0.5155,458,162,530,244,0.0
96,3,car,0.5808,490,133,553,180,0.0
96,6,car,0.4908,619,126,698,185,0.25
96,7,bus,0.8119,386,96,478,178,0.25
96,21,person,0.3881,1452,187,1482,270,0.0
96,5,bus,0.9402,138,256,571,867,5.303
96,4,bus,0.6127,1079,29,1166,144,0.354
96,56,car,0.3098,1022,71,1071,102,1.0
97,1,bus,0.9419,1497,292,1919,1071,0.559
97,2,car,0.5357,458,163,529,244,0.0
97,3,car,0.5725,490,133,552,179,0.0
97,6,car,0.4452,619,126,699,185,0.0
97,7,bus,0.793,386,97,478,179,0.0
97,21,person,0.3782,1451,186,1481,270,0.5
97,5,bus,0.9346,141,252,571,862,5.0
97,4,bus,0.6236,1079,29,1166,143,0.354
97,56,car,0.3294,1022,72,1071,103,0.707
97,58,truck,0.429,1079,30,1167,146,0.0
97,9,bus,0.6062,176,102,279,186,1.434
98,1,bus,0.9325,1498,295,1919,1073,1.275
98,2,car,0.5314,458,163,529,244,0.354
98,3,car,0.5811,490,133,552,179,0.0
98,6,car,0.4721,618,126,698,186,0.25
98,7,bus,0.7624,386,97,478,179,0.0
98,21,person,0.4139,1451,185,1482,271,0.25
98,5,bus,0.9259,146,250,574,857,5.668
98,4,bus,0.6237,1079,30,1166,144,0.25
98,56,car,0.3315,1021,72,1070,103,0.745
98,58,truck,0.4339,1079,30,1167,146,0.0
98,9,bus,0.5909,174,102,276,186,1.302
99,1,bus,0.9197,1499,296,1919,1069,0.707
99,2,car,0.519,458,163,530,244,0.25
99,3,car,0.5919,490,133,551,179,0.25
99,6,car,0.5008,617,125,699,186,0.0
99,7,bus,0.74,386,97,478,179,0.0
99,21,person,0.4075,1451,185,1482,271,0.25
99,5,bus,0.9292,151,248,574,850,5.062
99,4,bus,0.5598,1079,30,1165,144,0.25
99,56,car,0.3374,1022,72,1071,103,0.354
99,58,truck,0.4525,1078,30,1166,146,0.5
99,9,bus,0.5665,175,102,273,182,0.894
100,1,bus,0.9034,1501,297,1919,1067,0.559
100,2,car,0.5082,458,163,530,245,0.25
100,3,car,0.5947,490,133,552,179,0.0
100,6,car,0.4999,617,125,700,187,0.25
100,7,bus,0.7642,386,97,478,179,0.25
100,21,person,0.4353,1450,185,1481,271,0.5
100,5,bus,0.9296,156,247,575,845,4.65
100,4,bus,0.5469,1079,30,1165,144,0.25
100,56,car,0.3497,1022,73,1071,103,0.5
100,58,truck,0.4517,1078,30,1166,146,0.333
100,9,bus,0.5988,173,102,272,183,0.8
100,62,person,0.3324,1507,198,1536,265,0.0
101,1,bus,0.9046,1503,298,1919,1064,0.75
101,2,car,0.5378,458,163,530,245,0.354
101,3,car,0.584,489,132,552,178,0.354
101,6,car,0.5181,616,124,699,186,0.5
101,7,bus,0.7498,386,97,478,179,0.0
101,21,person,0.4204,1451,186,1482,270,0.0
101,5,bus,0.9233,160,244,576,838,5.0
101,4,bus,0.508,1079,30,1165,143,0.0
101,56,car,0.3365,1022,73,1071,103,0.25
101,58,truck,0.3963,1078,30,1166,146,0.25
101,9,bus,0.5185,173,102,271,183,1.346
101,62,person,0.3588,1508,198,1536,264,1.0
102,1,bus,0.7982,1504,299,1919,1068,0.791
102,2,car,0.5411,458,163,530,245,0.354
102,3,car,0.5964,490,132,552,178,0.25
102,6,car,0.5288,616,124,699,186,0.354
102,7,bus,0.7594,386,97,478,179,0.0
102,21,person,0.4195,1451,187,1481,271,0.25
102,5,bus,0.9216,162,242,575,835,4.25
102,4,bus,0.4944,1079,31,1165,144,0.0
102,56,car,0.3503,1022,73,1071,103,0.354
102,58,truck,0.3891,1078,30,1165,146,0.5
102,9,bus,0.4013,175,101,267,177,1.601
102,62,person,0.3462,1508,198,1536,262,0.707
103,1,bus,0.7998,1507,300,1919,1066,1.031
103,2,car,0.5584,458,163,530,245,0.25
103,3,car,0.5664,490,133,551,178,0.25
103,6,car,0.5338,616,124,699,186,0.25
103,7,bus,0.7566,386,97,478,179,0.0
103,21,person,0.49,1451,187,1481,270,0.0
103,5,bus,0.9064,165,238,575,828,4.472
103,4,bus,0.4862,1079,31,1164,144,0.25
103,56,car,0.3222,1022,73,1071,103,0.25
103,58,truck,0.4009,1078,30,1165,146,0.25
103,9,bus,0.3716,178,101,265,173,1.458
103,62,person,0.3744,1509,198,1536,260,0.745
104,1,bus,0.7168,1508,301,1919,1067,0.901
104,2,car,0.5916,458,163,529,245,0.25
104,3,car,0.5891,489,132,552,178,0.354
104,6,car,0.5601,617,125,699,186,0.25
104,7,bus,0.7445,386,97,478,179,0.0
104,21,person,0.5154,1452,188,1483,270,0.559
104,5,bus,0.92,169,237,576,823,4.366
104,4,bus,0.5055,1079,30,1164,143,0.354
104,56,car,0.318,1021,73,1070,103,0.25
104,58,truck,0.3785,1078,30,1165,145,0.354
104,9,bus,0.2779,173,102,267,180,0.559
104,62,person,0.3568,1509,198,1536,260,0.559
105,1,bus,0.635,1508,303,1919,1064,0.707
105,2,car,0.5962,459,163,530,244,0.25
105,3,car,0.6044,488,132,551,179,0.25
105,6,car,0.5706,617,125,698,186,0.0
105,7,bus,0.7515,386,97,478,179,0.0
105,21,person,0.445,1452,189,1483,271,0.559
105,5,bus,0.9134,173,238,576,821,3.354
105,4,bus,0.4748,1079,30,1164,143,0.25
105,56,car,0.3189,1021,73,1070,103,0.25
105,58,truck,0.3671,1078,30,1165,145,0.354
105,9,bus,0.3509,172,101,267,181,0.791
105,62,person,0.3035,1510,199,1537,260,0.559
106,1,bus,0.8359,1508,308,1919,1068,1.346
106,2,car,0.6065,459,163,529,244,0.25
106,3,car,0.6058,488,131,552,178,0.354
106,6,car,0.5667,617,125,698,186,0.0
106,7,bus,0.7592,386,97,478,179,0.0
106,21,person,0.4919,1452,189,1483,271,0.354
106,5,bus,0.9152,178,237,576,815,3.75
106,4,bus,0.4511,1079,31,1164,144,0.25
106,56,car,0.3342,1020,73,1069,103,0.5
106,58,truck,0.3423,1078,30,1165,145,0.25
106,9,bus,0.45,170,101,266,183,1.061
106,62,person,0.3405,1510,199,1537,259,0.354
107,1,bus,0.7545,1509,309,1919,1067,1.275
107,2,car,0.6478,459,163,529,243,0.25
107,3,car,0.6012,487,131,552,178,0.354
107,6,car,0.5933,617,125,698,186,0.0
107,7,bus,0.7505,386,97,478,179,0.0
107,21,person,0.4291,1452,189,1483,272,0.559
107,5,bus,0.9206,183,235,577,808,3.905
107,4,bus,0.4465,1079,31,1164,144,0.0
107,56,car,0.3478,1021,73,1069,102,0.354
107,58,truck,0.3222,1078,30,1164,145,0.25
107,9,bus,0.5019,169,101,264,184,1.768
108,1,bus,0.7543,1509,312,1917,1066,1.25
108,2,car,0.6653,460,163,529,242,0.559
108,3,car,0.6012,487,131,551,178,0.354
108,6,car,0.6002,617,125,698,186,0.25
108,7,bus,0.7444,386,97,478,179,0.0
108,21,person,0.4464,1452,189,1484,272,0.354
108,5,bus,0.9243,187,236,576,802,3.553
108,4,bus,0.4487,1079,31,1164,144,0.25
108,56,car,0.3715,1021,73,1069,102,0.25
108,58,truck,0.3214,1078,30,1164,144,0.0
108,9,bus,0.3142,168,101,262,184,1.275
109,1,bus,0.7007,1510,315,1916,1064,1.5
109,2,car,0.6925,461,164,529,242,0.25
109,3,car,0.5693,487,131,552,178,0.25
109,6,car,0.6014,617,125,698,186,0.0
109,7,bus,0.7804,386,97,478,179,0.0
109,21,person,0.4899,1452,189,1484,272,0.25
109,5,bus,0.9124,190,234,576,797,4.161
109,4,bus,0.4475,1079,31,1164,144,0.25
109,56,car,0.3664,1022,74,1070,103,0.25
109,58,truck,0.297,1078,30,1164,145,0.0
109,9,bus,0.3393,167,100,261,184,1.275
109,62,person,0.3057,1509,198,1537,259,0.236
110,1,bus,0.4855,1509,316,1916,1067,0.791
110,2,car,0.7189,461,163,529,240,0.559
110,3,car,0.5696,487,131,551,178,0.25
110,6,car,0.5763,617,125,699,186,0.25
110,7,bus,0.7517,386,97,478,179,0.0
110,21,person,0.454,1452,189,1484,272,0.25
110,5,bus,0.9185,193,230,579,794,4.161
110,4,bus,0.4531,1078,31,1163,144,0.25
110,56,car,0.3648,1022,73,1071,102,0.559
110,58,truck,0.3493,1078,31,1164,145,0.25
110,9,bus,0.4051,167,100,258,183,1.521
110,73,person,0.3328,102,430,153,523,0.0
110,62,person,0.334,1508,197,1539,262,0.167
111,1,bus,0.689,1510,318,1915,1064,0.901
111,2,car,0.706,460,163,528,240,0.5
111,3,car,0.5514,487,132,551,179,0.25
111,6,car,0.5621,617,125,698,186,0.0
111,7,bus,0.7873,386,97,478,179,0.0
111,21,person,0.4445,1452,189,1484,272,0.25
111,5,bus,0.9181,196,230,579,790,3.26
111,4,bus,0.4698,1079,31,1163,144,0.0
111,56,car,0.3784,1022,73,1071,102,0.25
111,58,truck,0.3486,1079,31,1165,145,0.354
111,73,person,0.2762,102,430,153,523,0.0
111,62,person,0.3663,1508,197,1540,266,0.373
112,1,train,0.6099,1512,320,1917,1066,1.031
112,2,car,0.7529,460,162,528,239,0.5
112,3,car,0.5578,487,132,551,179,0.25
112,6,car,0.5747,617,125,699,187,0.354
112,7,bus,0.7817,386,97,478,179,0.0
112,21,person,0.4447,1452,189,1484,273,0.25
112,5,bus,0.9166,198,229,579,789,3.052
112,4,bus,0.5094,1079,31,1164,144,0.0
112,56,car,0.3721,1022,73,1071,102,0.25
112,58,truck,0.3413,1078,31,1164,146,0.25
112,73,person,0.2846,102,430,153,523,0.0
112,62,person,0.3827,1507,197,1540,267,0.5
113,1,train,0.6574,1513,323,1916,1065,1.275
113,2,car,0.7034,459,161,528,239,0.901
113,3,car,0.5676,487,131,551,178,0.0
113,6,car,0.5673,617,125,698,187,0.25
113,7,bus,0.7711,386,96,478,178,0.25
113,21,person,0.3904,1452,189,1484,273,0.25
113,5,bus,0.9085,203,230,578,783,2.85
113,4,bus,0.4386,1079,30,1164,143,0.25
113,56,car,0.3797,1022,73,1072,103,0.25
113,58,truck,0.3382,1078,30,1165,145,0.0
113,73,person,0.3302,102,430,153,523,0.0
113,62,person,0.3758,1506,197,1539,268,1.031
114,1,train,0.6018,1514,325,1918,1067,1.601
114,2,car,0.7259,459,161,528,239,0.559
114,3,car,0.5644,487,131,551,178,0.0
114,6,car,0.5646,617,124,698,186,0.25
114,7,bus,0.7717,386,96,478,178,0.25
114,21,person,0.3893,1451,188,1484,274,0.354
114,5,bus,0.8938,206,229,578,778,2.704
114,4,bus,0.3857,1079,31,1164,144,0.25
114,56,car,0.3756,1022,73,1072,103,0.354
114,58,truck,0.3433,1078,30,1164,145,0.25
114,73,person,0.324,102,429,153,522,0.25
114,62,person,0.3578,1505,197,1539,268,0.791
115,1,bus,0.6534,1516,329,1917,1066,1.803
115,2,car,0.7303,460,161,527,237,0.559
115,3,car,0.5801,487,131,551,178,0.25
115,6,car,0.5736,617,124,698,186,0.0
115,7,bus,0.7582,386,97,478,179,0.0
115,21,person,0.3374,1451,188,1484,274,0.354
115,5,bus,0.9081,209,227,578,772,3.132
115,4,bus,0.4204,1079,31,1164,144,0.0
115,56,car,0.3871,1022,73,1072,102,0.25
115,58,truck,0.3345,1078,30,1164,145,0.354
115,73,person,0.3078,102,429,153,522,0.25
115,62,person,0.3317,1504,196,1538,268,0.791
116,1,train,0.5823,1516,329,1917,1066,1.118
116,2,car,0.6884,460,161,527,236,0.559
116,3,car,0.5568,487,131,552,178,0.25
116,6,car,0.6035,617,124,698,186,0.354
116,7,bus,0.7529,386,97,478,180,0.0
116,21,person,0.4186,1449,187,1483,276,0.5
116,5,bus,0.926,213,226,579,767,3.816
116,4,bus,0.345,1079,31,1164,144,0.0
116,56,car,0.3734,1022,73,1071,102,0.0
116,58,truck,0.3387,1079,30,1165,144,0.354
116,73,person,0.3507,102,429,153,522,0.25
116,62,person,0.3522,1503,195,1536,266,1.118
117,1,bus,0.6952,1517,334,1917,1068,1.904
117,2,car,0.7247,460,161,527,236,0.5
117,3,car,0.5476,487,131,552,178,0.0
117,6,car,0.6187,616,125,697,187,0.25
117,7,bus,0.7273,385,97,477,180,0.354
117,21,person,0.4015,1450,187,1484,276,0.25
117,5,bus,0.8998,216,225,581,766,3.4
117,4,bus,0.27,1079,31,1164,145,0.5
117,56,car,0.3698,1022,73,1071,102,0.354
117,58,truck,0.3629,1079,31,1164,145,0.25
117,73,person,0.3668,102,429,153,522,0.25
117,62,person,0.3536,1502,194,1536,266,0.901
118,1,bus,0.7477,1518,337,1917,1068,1.521
118,2,car,0.7017,461,161,526,233,0.75
118,3,car,0.5593,487,131,552,179,0.25
118,6,car,0.6341,617,125,698,187,0.25
118,7,bus,0.719,385,97,477,180,0.354
118,21,person,0.4147,1450,187,1483,275,0.25
118,5,bus,0.9064,219,222,582,762,3.4
118,4,bus,0.2519,1080,31,1164,145,0.354
118,56,car,0.3861,1022,73,1071,102,0.354
118,58,truck,0.3799,1080,31,1165,144,0.25
118,73,person,0.3679,102,429,153,522,0.0
118,62,person,0.3434,1502,194,1535,265,1.25
119,1,bus,0.565,1518,339,1916,1068,1.521
119,2,car,0.7325,462,161,526,231,0.791
119,3,car,0.5486,486,131,552,179,0.25
119,6,car,0.6448,616,125,697,186,0.25
119,7,bus,0.7236,385,97,477,180,0.25
119,21,person,0.4058,1450,186,1483,274,0.354
119,5,bus,0.915,221,222,582,760,2.828
119,56,car,0.3881,1022,73,1071,102,0.25
119,73,person,0.3252,102,429,153,522,0.0
119,62,person,0.2887,1502,193,1534,262,1.458
120,1,bus,0.6613,1519,343,1915,1068,2.016
120,2,car,0.7137,462,161,525,230,0.75
120,3,car,0.5515,486,131,552,179,0.25
120,6,car,0.6549,616,125,697,186,0.25
120,7,bus,0.7126,386,97,478,180,0.0
120,21,person,0.3703,1451,186,1483,272,0.559
120,5,bus,0.9048,225,220,583,754,3.01
120,56,car,0.3916,1022,73,1072,102,0.25
120,73,person,0.3516,102,429,153,523,0.25
120,62,person,0.2627,1503,193,1534,259,1.031
120,4,truck,0.3799,1080,31,1164,144,0.2
121,1,bus,0.7912,1520,346,1915,1066,1.25
121,2,car,0.7407,461,161,524,229,0.791
121,3,car,0.5666,487,131,553,179,0.354
121,6,car,0.643,617,125,697,186,0.354
121,7,bus,0.6615,386,97,478,179,0.25
121,21,person,0.3675,1451,187,1483,272,0.5
121,5,bus,0.9057,228,219,584,752,3.202
121,56,car,0.3856,1021,73,1071,102,0.0
121,73,person,0.3213,102,429,153,523,0.25
121,4,truck,0.3834,1080,31,1164,144,0.2
122,1,bus,0.7974,1521,349,1914,1065,1.25
122,2,car,0.7426,462,162,523,227,0.791
122,3,car,0.5603,487,131,552,179,0.0
122,6,car,0.6156,617,125,696,185,0.354
122,7,bus,0.6916,386,97,477,179,0.0
122,21,person,0.2632,1452,188,1483,271,0.559
122,5,bus,0.8872,231,218,585,751,2.828
122,56,car,0.3737,1021,74,1071,103,0.25
122,73,person,0.3056,102,429,153,522,0.0
122,4,truck,0.3686,1080,31,1164,144,0.283
123,1,bus,0.7931,1521,351,1914,1066,1.25
123,2,car,0.7273,462,162,524,227,0.559
123,3,car,0.5616,487,131,551,178,0.25
123,6,car,0.6054,617,125,697,186,0.25
123,7,bus,0.6994,386,97,477,179,0.0
123,21,person,0.2729,1452,188,1483,270,0.354
123,5,bus,0.9127,233,216,585,747,3.202
123,56,car,0.3744,1021,74,1072,103,0.25
123,73,person,0.2655,102,429,153,522,0.0
123,4,truck,0.3567,1080,30,1164,144,0.2
124,1,bus,0.8033,1521,354,1914,1067,1.25
124,2,car,0.7446,461,162,523,226,0.354
124,3,car,0.5329,487,131,552,179,0.0
124,6,car,0.5855,617,125,696,185,0.0
124,7,bus,0.7253,386,97,477,179,0.25
124,21,person,0.2599,1452,188,1484,271,0.25
124,5,bus,0.8917,235,215,586,746,2.305
124,56,car,0.3727,1021,74,1072,104,0.559
124,73,person,0.3165,102,429,152,522,0.25
124,4,truck,0.3244,1080,30,1164,144,0.0
125,1,bus,0.6565,1522,355,1914,1066,1.031
125,2,car,0.7243,461,163,523,226,0.25
125,3,car,0.5406,487,132,551,180,0.354
125,6,car,0.6031,617,125,696,185,0.25
125,7,bus,0.6758,386,97,478,179,0.0
125,21,person,0.2505,1453,188,1485,271,0.5
125,5,bus,0.9001,236,215,585,746,1.601
125,56,car,0.3828,1021,74,1072,103,0.25
125,73,person,0.3114,103,429,153,522,0.354
